run_name,timestamp,model_name,input_encoding,architecture_scale,num_params,estimated_flops_per_position,epochs_trained,best_epoch,best_score,test_accuracy,test_precision,test_recall,test_f1,test_roc_auc,test_pr_auc,val_accuracy,val_pr_auc,train_samples_per_second,test_samples_per_second,fit_elapsed_seconds,batch_size,learning_rate,epochs_configured,git_commit,config_hash
idea_i210_defender_opportunity_cost_auction_network_seed42,2026-05-10T21:01:58Z,defender_opportunity_cost_auction_network,simple_18,base,58728,6239265,13,12,0.8190363427504264,0.8186810607838536,0.6928477924550756,0.8195382882882883,0.7508866963306894,0.9031874995638552,0.8190363427504264,,,15130.438403430337,11886.300411900098,179.2330660475418,256,0.0007,12,2e03965698dfe824efd0020628d3cc17da37547a,74573c91810a903a
idea_i197_reply_set_contrastive_transformer_seed42,2026-05-10T19:54:19Z,reply_set_contrastive_transformer,simple_18,base,94478,12876857,12,11,0.818981800639858,0.8073222248298522,0.6651249862349962,0.8502252252252253,0.7463700957676861,0.9019678054885742,0.818981800639858,,,14478.727700630025,11623.751371590348,188.11423004046082,256,0.0007,12,2e03965698dfe824efd0020628d3cc17da37547a,0ae9f490153f778f
idea_i015_material_locked_tactical_dro_seed42,2026-05-09T20:00:30Z,material_locked_tactical_dro,simple_18,base,238529,23905666,11,10,0.8187970907608885,0.827739967143863,0.7992331822934821,0.6455518018018018,0.7142189690079427,0.8992940984916681,0.8187970907608885,,,13721.521643844142,10706.392840434166,196.53624538797885,128,0.0007,12,2e03965698dfe824efd0020628d3cc17da37547a,fba5d0c7ef43065d
idea_i025_one_ply_counterfactual_move_landscape_network_seed42,2026-05-10T00:19:41Z,one_ply_counterfactual_move_landscape_network,simple_18,base,172648,31942293,13,12,0.8186648986789884,0.8174137526402253,0.6903126480341071,0.8205236486486487,0.7498070491381528,0.9010449873153203,0.8186648986789884,,,2602.783897810453,2691.1628092035357,976.2517815306783,256,0.0007,12,2e03965698dfe824efd0020628d3cc17da37547a,e1f2e636294f9616
idea_i153_agreement_variance_head_net_seed42,2026-05-10T16:32:14Z,agreement_variance_head_net,simple_18,base,190149,20350917,13,12,0.8180953652223032,0.8070406007979347,0.661696380334954,0.8620495495495496,0.748701020844795,0.9032978293544229,0.8180953652223032,,,15096.496883233529,10825.368770088175,178.88619960378855,256,0.0007,12,2e03965698dfe824efd0020628d3cc17da37547a,fcb91aedf2e88e94
idea_i008_boundary_edit_lagrangian_network_seed42,2026-05-09T18:21:12Z,boundary_edit_lagrangian_network,simple_18,base,173764,15892010,11,10,0.8180482571596793,0.8181178127200188,0.6905914295832841,0.8234797297297297,0.7512038523274478,0.902175355941816,0.8180482571596793,,,12100.322831857042,12641.207584360438,216.61323722079396,128,0.0005,12,2e03965698dfe824efd0020628d3cc17da37547a,4513e79b5f22f2d0
idea_i212_phase_specialist_calibration_mixture_seed42,2026-05-10T21:12:12Z,phase_specialist_calibration_mixture,simple_18,base,101840,6197640,11,10,0.8179249153522876,0.8176015019948369,0.6910472571835669,0.8192567567567568,0.7497101635965477,0.9018025511780352,0.8179249153522876,,,15180.156096950499,12230.333387105284,178.4995031701401,256,0.0007,12,2e03965698dfe824efd0020628d3cc17da37547a,7b29967480f8b1c1
idea_i148_shallow_wide_residual_boardnet_seed42,2026-05-10T16:16:48Z,shallow_wide_residual_boardnet,simple_18,base,182738,20481042,11,10,0.8171295517430492,0.828209340530392,0.7432203389830508,0.7407094594594594,0.7419627749576988,0.9012864034286383,0.8171295517430492,,,14721.868606081598,11733.938829738852,183.21269644983113,256,0.0007,12,2e03965698dfe824efd0020628d3cc17da37547a,7a6c4cfb5c20ddfd
idea_i183_tempo_alignment_gate_network_seed42,2026-05-10T18:46:37Z,tempo_alignment_gate_network,simple_18,base,51102,12219023,12,11,0.8167028920553918,0.8200891809434405,0.6861696072851451,0.848536036036036,0.7587639247277991,0.9044704742988534,0.8167028920553918,,,15133.607491595832,12034.482349937349,180.88697644602507,256,0.0007,12,2e03965698dfe824efd0020628d3cc17da37547a,9e74a242f606539e
idea_i181_disproof_ledger_puzzle_network_seed42,2026-05-10T18:35:23Z,disproof_ledger_puzzle_network,simple_18,base,58633,6719137,13,12,0.8166701573605611,0.8099507157944145,0.6683937823834197,0.8534628378378378,0.7496754250386399,0.9038178875393245,0.8166701573605611,,,15324.34495122828,12171.059985020953,178.0476095015183,256,0.0007,12,2e03965698dfe824efd0020628d3cc17da37547a,404a070668a7442c
idea_i129_king_shelter_microkernel_network_seed42,2026-05-10T14:47:01Z,king_shelter_microkernel_network,simple_18,base,132224,10693822,12,11,0.8163665882329576,0.8264257216615818,0.7877661372085164,0.65625,0.7160190446935955,0.9005136785745325,0.8163665882329576,,,12586.74949240848,10663.154686539188,210.94438252132386,256,0.0007,12,2e03965698dfe824efd0020628d3cc17da37547a,6905f383a85bab49
idea_i204_cross_defense_consistency_network_seed42,2026-05-10T20:31:07Z,cross_defense_consistency_network,simple_18,base,85597,9222805,12,11,0.8163608258713517,0.8063365407181413,0.6628390201224846,0.8531813063063063,0.7460610536681438,0.9005614215722658,0.8163608258713517,,,15104.9545282664,12006.27028360539,179.21594983246177,256,0.0007,12,2e03965698dfe824efd0020628d3cc17da37547a,09b87afacb78ba6d
idea_i178_defender_exhaustion_cascade_network_seed42,2026-05-10T18:23:28Z,defender_exhaustion_cascade_network,simple_18,base,92543,6732683,12,11,0.8158246370731865,0.8259563482750528,0.734336185481645,0.7490146396396397,0.741602787456446,0.9023468451419167,0.8158246370731865,,,14670.921261213824,11987.738501516003,184.04615734424442,256,0.0007,12,2e03965698dfe824efd0020628d3cc17da37547a,feeadecfd6683485
idea_i094_convex_feasibility_residual_network_seed42,2026-05-10T11:58:23Z,convex_feasibility_residual_network,simple_18,base,160424,6417949,11,10,0.8158139615665754,0.8177423140107956,0.693406989311877,0.8127815315315315,0.7483636834942647,0.9016646699160255,0.8158139615665754,,,14013.399041309032,11760.533375606856,192.03493556007743,256,0.0007,12,2e03965698dfe824efd0020628d3cc17da37547a,9c81d5c8a6bbc437
idea_i114_piece_conditioned_hypernetwork_cnn_seed42,2026-05-10T13:43:52Z,piece_conditioned_hypernetwork_cnn,simple_18,base,105463,1481037,13,12,0.815764005293713,0.8113118986153485,0.6716384683882458,0.8493806306306306,0.7501243162605669,0.9006187647139429,0.815764005293713,,,15104.209461286788,13040.412830294119,178.94772225338966,256,0.0007,12,2e03965698dfe824efd0020628d3cc17da37547a,262ada6bf553f6ec
idea_i064_multi_scale_dilated_board_mixer_cnn_seed42,2026-05-10T06:46:39Z,multi_scale_dilated_board_mixer_cnn,simple_18,base,163617,18580961,12,11,0.815174406173889,0.8261440976296645,0.7288637587506731,0.7621058558558559,0.7451142306633636,0.9001594843117886,0.815174406173889,,,14933.344377370957,11975.979150378711,182.27247356064618,256,0.0007,12,2e03965698dfe824efd0020628d3cc17da37547a,27eec7ae03d07b00
idea_i075_tactical_bisimulation_puzzle_network_seed42,2026-05-10T07:40:20Z,tactical_bisimulation_puzzle_network,simple_18,base,134599,8281322,13,12,0.8151687206165178,0.8249237268246891,0.7107696151924038,0.8008164414414415,0.7531109346041832,0.9021935352541472,0.8151687206165178,,,15091.469145714314,11842.131567109622,182.2854107869789,256,0.0007,12,2e03965698dfe824efd0020628d3cc17da37547a,32d0189460646d20
idea_i001_chess_operator_basis_classifier_seed42,2026-05-09T17:15:37Z,chess_operator_basis_classifier,simple_18,base,200393,19777865,13,12,0.8151669257986728,0.8012673081436282,0.6561140121845083,0.8489583333333334,0.7401816396661758,0.898627446059185,0.8151669257986728,,,13728.91694258612,12451.319439967181,193.8460095981136,256,0.001,12,2e03965698dfe824efd0020628d3cc17da37547a,b4b1ec14b52d13e5
idea_i017_conditional_surprisal_gate_seed42,2026-05-09T21:05:38Z,conditional_surprisal_gate,simple_18,base,218467,23482211,13,12,0.8150484463763108,0.819854494250176,0.6842283393501805,0.8537443693693694,0.7596442885771543,0.9055799971817111,0.8150484463763108,,,14954.435730141657,12655.122585310906,178.349002500996,192,0.0007,12,2e03965698dfe824efd0020628d3cc17da37547a,6a1b48a676579c41
idea_i122_invertible_board_coupling_network_seed42,2026-05-10T14:17:05Z,invertible_board_coupling_network,simple_18,base,606033,142342496,11,10,0.8150348299000002,0.8245482281154658,0.7161572052401747,0.7849099099099099,0.7489590329079919,0.8995892298141039,0.8150348299000002,,,11200.285632531492,11988.182573126398,228.6309532476589,256,0.0007,12,2e03965698dfe824efd0020628d3cc17da37547a,9c77933b16cab580
idea_i112_piece_drop_stability_network_seed42,2026-05-10T13:33:37Z,piece_drop_stability_network,simple_18,base,64505,42715761,13,12,0.8149921990790658,0.8237502933583666,0.7229990677853243,0.7642173423423423,0.7430370218298775,0.8999503131837563,0.8149921990790658,,,15362.74880060851,11385.671427213038,177.37953960429877,256,0.0007,12,2e03965698dfe824efd0020628d3cc17da37547a,36fdcf90e2402879
idea_i101_residual_calibration_error_field_seed42,2026-05-10T12:37:39Z,residual_calibration_error_field,simple_18,base,218003,25487523,12,11,0.8149317570533077,0.8001877493546116,0.652785231297628,0.8561373873873874,0.7407587844832836,0.8996050251980733,0.8149317570533077,,,15116.755750332806,9969.743437281857,180.90635132417083,256,0.0007,12,2e03965698dfe824efd0020628d3cc17da37547a,0662d32702f8d523
idea_i014_contamination_dro_huber_tail_rejection_seed42,2026-05-09T19:55:04Z,contamination_dro_huber_tail_rejection,simple_18,base,209281,23463809,12,11,0.8145787895371887,0.8197136822342174,0.8115333206033989,0.5982545045045045,0.6887610404343246,0.8979743190747257,0.8145787895371887,,,14542.6925021124,12170.105310204262,185.2432160610333,192,0.0007,12,2e03965698dfe824efd0020628d3cc17da37547a,46200839b9bf776e
idea_i163_global_scratchpad_boardnet_seed42,2026-05-10T17:16:06Z,global_scratchpad_boardnet,simple_18,base,592641,50007633,12,11,0.813747598216996,0.7856841117108659,0.6259428344581183,0.8878096846846847,0.7342258440046566,0.8986201703692991,0.813747598216996,,,12912.92308886784,11423.877221043052,204.62656836304814,256,0.0007,12,2e03965698dfe824efd0020628d3cc17da37547a,f6940aae080ec365
idea_i111_boundary_condition_disagreement_cnn_seed42,2026-05-10T13:28:41Z,boundary_condition_disagreement_cnn,simple_18,base,110529,453985,11,10,0.8133905978096895,0.8122037080497536,0.6777001488947428,0.832911036036036,0.7473318598042311,0.9000896565224121,0.8133905978096895,,,14957.24645803963,12457.151813888811,181.81112430803478,256,0.0007,12,2e03965698dfe824efd0020628d3cc17da37547a,e85b6a7b913ce263
idea_i138_support_function_envelope_network_seed42,2026-05-10T15:33:15Z,support_function_envelope_network,simple_18,base,158909,6407969,11,10,0.8130833361016868,0.8159586951419855,0.6879650407464273,0.8199605855855856,0.7481857298824738,0.8998322021717162,0.8130833361016868,,,14903.094058717292,12044.243937315829,182.64422220550478,256,0.0007,12,2e03965698dfe824efd0020628d3cc17da37547a,9fc986b63019767e
idea_i206_discovered_ray_switchboard_network_seed42,2026-05-10T20:41:21Z,discovered_ray_switchboard_network,simple_18,base,58657,6256113,13,12,0.8129289658044483,0.7862942971133536,0.6267514657656762,0.8878096846846847,0.734781848896138,0.8983933254605214,0.8129289658044483,,,14505.601729753755,12710.603389536564,186.0606517670676,256,0.0007,12,2e03965698dfe824efd0020628d3cc17da37547a,64bd31097936d127
idea_i152_iterative_logit_refinement_cnn_seed42,2026-05-10T16:27:07Z,iterative_logit_refinement_cnn,simple_18,base,136846,15652037,13,12,0.8125766164586595,0.8102323398263318,0.6751745450383427,0.8303772522522522,0.7447762136228774,0.8974964083467665,0.8125766164586595,,,15474.667056554703,11977.461906207838,177.80697960499674,256,0.0007,12,2e03965698dfe824efd0020628d3cc17da37547a,516fbc0d74984d48
idea_i134_legal_constraint_projection_residual_network_seed42,2026-05-10T15:17:58Z,legal_constraint_projection_residual_network,simple_18,base,77694,6794129,12,11,0.81228698533382,0.823515606665102,0.706216082881105,0.8060247747747747,0.7528267157507231,0.9018160865384433,0.81228698533382,,,14680.623921422497,11635.991581551294,187.40226994920522,256,0.0007,12,2e03965698dfe824efd0020628d3cc17da37547a,4acbdd250024eacc
idea_i026_counterfactual_move_delta_spectrum_network_seed42,2026-05-10T00:38:16Z,counterfactual_move_delta_spectrum_network,simple_18,base,181675,30564917,11,10,0.8120126326276066,0.7322694203238677,0.5589126409695337,0.9348254504504504,0.6995681028125987,0.8955019078167316,0.8120126326276066,,,2664.5329527938597,2674.950672068183,957.2562554785982,256,0.0007,12,2e03965698dfe824efd0020628d3cc17da37547a,9667bca244144f77
idea_i207_counterplay_insolvency_ledger_seed42,2026-05-10T20:46:37Z,counterplay_insolvency_ledger,simple_18,base,64795,6938257,13,12,0.8102881038630936,0.814785261675663,0.678498756500113,0.8448761261261262,0.7526018808777429,0.901496600488419,0.8102881038630936,,,15092.681301195853,12181.778691544678,180.85831637121737,256,0.0007,12,2e03965698dfe824efd0020628d3cc17da37547a,1773428502f9c159
idea_i136_low_rank_signed_cut_query_network_seed42,2026-05-10T15:27:55Z,low_rank_signed_cut_query_network,simple_18,base,665705,7811585,6,5,0.8092456252699283,0.7984041304858015,0.6521174049604679,0.8475506756756757,0.7370998347309787,0.8937155772639409,0.8092456252699283,,,12747.092314600586,10558.56108180784,160.09167412668467,256,0.0007,12,2e03965698dfe824efd0020628d3cc17da37547a,d0c1616390676a13
idea_i172_near_puzzle_margin_twin_network_seed42,2026-05-10T17:50:25Z,near_puzzle_margin_twin_network,simple_18,base,117761,6229089,11,10,0.8091886068760491,0.8094344050692326,0.6719385449615906,0.8372747747747747,0.7455502632238656,0.8974376080846356,0.8091886068760491,,,15166.007327241841,12396.436522351245,178.67832798697054,256,0.0007,12,2e03965698dfe824efd0020628d3cc17da37547a,07650cecbaa82b25
idea_i162_empty_square_opportunity_network_seed42,2026-05-10T17:10:25Z,empty_square_opportunity_network,simple_18,base,400025,39212593,13,12,0.8089347532874982,0.806946726120629,0.6662590327959977,0.8436092342342343,0.7445182930616808,0.8976905869939371,0.8089347532874982,,,15076.965321558391,12070.857575760298,182.1707783062011,256,0.0007,12,2e03965698dfe824efd0020628d3cc17da37547a,b4ee16d4f67a8dbb
idea_i196_source_invariant_puzzle_bottleneck_seed42,2026-05-10T19:48:34Z,source_invariant_puzzle_bottleneck,simple_18,base,69923,24556306,13,12,0.8081267423475216,0.8109363999061253,0.6748919717989539,0.8354448198198198,0.74663479682979,0.8975015528740837,0.8081267423475216,,,15002.609194922607,11862.33014697293,181.96072599478066,256,0.0007,12,2e03965698dfe824efd0020628d3cc17da37547a,33ac3f8c9d3fda2b
idea_i071_variational_board_action_network_seed42,2026-05-10T07:13:45Z,variational_board_action_network,simple_18,base,113853,12480937,13,12,0.8071962085916514,0.8070875381365876,0.6694972826086957,0.832347972972973,0.7420933734939759,0.8956176596813701,0.8071962085916514,,,15254.335842361445,10839.19824090455,178.99285531323403,256,0.0007,12,2e03965698dfe824efd0020628d3cc17da37547a,72ae8ab5a26ba2ff
idea_i219_hall_defect_dual_residual_network_seed42,2026-05-10T21:53:25Z,hall_defect_dual_residual_network,simple_18,base,79501,6192005,11,10,0.8065404207010743,0.7770945787373856,0.6123247162071926,0.9035754504504504,0.7299710013077841,0.8963138064125671,0.8065404207010743,,,15044.080346719898,12454.323206318439,181.38660531211644,256,0.0007,12,2e03965698dfe824efd0020628d3cc17da37547a,4ad1af3e235f8e7f
idea_i176_source_rate_calibrated_objective_seed42,2026-05-10T18:12:57Z,source_rate_calibrated_objective,simple_18,base,85703,6205475,13,12,0.8064350075606127,0.8211218023938043,0.7077078339851142,0.7896959459459459,0.7464573215354933,0.8961915371554218,0.8064350075606127,,,15420.6716252671,12165.477534242096,175.76547272410244,256,0.0007,12,2e03965698dfe824efd0020628d3cc17da37547a,049dca200b589a98
idea_i054_threat_topology_betti_bottleneck_network_seed42,2026-05-10T06:13:10Z,threat_topology_betti_bottleneck_network,simple_18,base,108706,7941090,11,10,0.8059383180031781,0.8080262849096457,0.6729400963966031,0.8254504504504504,0.7414338095840182,0.8958077940758518,0.8059383180031781,,,6277.078949784191,5447.216441018855,420.2110250890255,256,0.0007,12,2e03965698dfe824efd0020628d3cc17da37547a,47d82ed15fd1e7a4
idea_i121_morphological_threat_field_network_seed42,2026-05-10T14:11:05Z,morphological_threat_field_network,simple_18,base,91952,6878434,13,12,0.805787834904747,0.7975123210513964,0.6493895909188263,0.8536036036036037,0.7376231601994891,0.8953681203693306,0.805787834904747,,,12707.221738430728,11238.476436698133,208.2144401492551,256,0.0007,12,2e03965698dfe824efd0020628d3cc17da37547a,96a1a618cde4e18e
idea_i220_credal_temperature_field_network_seed42,2026-05-10T21:58:34Z,credal_temperature_field_network,simple_18,base,60419,6153955,13,12,0.8056950759159425,0.7871861065477588,0.6300344059906902,0.8764076576576577,0.7330742964794537,0.8957331439116393,0.8056950759159425,,,15209.63133185783,12198.971178385273,178.59347907081246,256,0.0007,12,2e03965698dfe824efd0020628d3cc17da37547a,ed7a1fce95b023ea
idea_i169_rank_file_memory_grid_net_seed42,2026-05-10T17:34:45Z,rank_file_memory_grid_net,simple_18,base,30977,3052641,13,12,0.8036197780470443,0.8137057028866463,0.6869855660264822,0.810670045045045,0.7437205398075806,0.8927829111371424,0.8036197780470443,,,15223.895145108332,12193.21380916763,178.43248053919524,256,0.0007,12,2e03965698dfe824efd0020628d3cc17da37547a,34cf1fb4780893e3
idea_i143_convnext_boardnet_seed42,2026-05-10T15:54:49Z,convnext_boardnet,simple_18,base,71682,5469329,13,12,0.8032358212379755,0.8102323398263318,0.6817480109250683,0.8081362612612613,0.7395813204508856,0.8942158949360248,0.8032358212379755,,,14841.28042127074,12523.41400917349,182.98121596127748,256,0.0007,12,2e03965698dfe824efd0020628d3cc17da37547a,a788c437fa0faead
idea_i045_credal_near_puzzle_evidence_network_seed42,2026-05-10T04:09:37Z,credal_near_puzzle_evidence_network,simple_18,base,342722,42787650,12,11,0.8028158792812056,0.8199014315888289,0.7621569571497352,0.6684966216216216,0.7122609673790776,0.8915254211415133,0.8028158792812056,,,15362.257441447642,12082.13508845207,176.98324624355882,256,0.0007,12,2e03965698dfe824efd0020628d3cc17da37547a,97791f1ca109565e
idea_i198_barrier_cut_puzzle_network_seed42,2026-05-10T19:59:39Z,barrier_cut_puzzle_network,simple_18,base,49257,6155993,13,12,0.802224443410223,0.8020652429007276,0.6645014245014245,0.8208051801801802,0.7344291202216764,0.8919661505169348,0.802224443410223,,,15022.219640925761,12480.923318583025,181.80065923649818,256,0.0007,12,2e03965698dfe824efd0020628d3cc17da37547a,1777c00abf01eba9
idea_i232_clifford_rotor_threat_network_seed42,2026-05-10T22:50:44Z,clifford_rotor_threat_network,simple_18,base,66239,6230593,13,12,0.8016172500879333,0.8186810607838536,0.7410382269820021,0.701295045045045,0.7206190786143053,0.890724203139482,0.8016172500879333,,,15201.35146787275,12668.907261091603,179.82061349973083,256,0.0007,12,2e03965698dfe824efd0020628d3cc17da37547a,6cc18ab70e24a7e7
idea_i227_padic_ultrametric_threat_network_seed42,2026-05-10T22:42:29Z,padic_ultrametric_threat_network,simple_18,base,63581,6322609,12,11,0.8014900606037244,0.8154423844168036,0.6990461847389559,0.7840653153153153,0.7391188959660298,0.8937570209416162,0.8014900606037244,,,1070.1407537450793,1593.639634051268,2238.589698765427,256,0.0007,12,2e03965698dfe824efd0020628d3cc17da37547a,fdfdbc98813946b0
idea_i047_color_flip_orbit_evidence_bottleneck_seed42,2026-05-10T04:20:34Z,color_flip_orbit_evidence_bottleneck,simple_18,base,178402,22136612,13,12,0.8012840791871223,0.8195259328796057,0.7608452056987354,0.6690596846846847,0.7120065912665718,0.8860161973906165,0.8012840791871223,,,15041.900316680085,11278.747719501425,181.22875790018588,256,0.0007,12,2e03965698dfe824efd0020628d3cc17da37547a,637655f9bf8a2f62
idea_i074_puzzle_binary_benchmark_challengers_seed42,2026-05-10T07:34:19Z,puzzle_binary_benchmark_challengers,simple_18,base,88355,6170307,12,11,0.8011565550881549,0.8195728702182586,0.7341954022988506,0.7193130630630631,0.7266780432309442,0.8915660321789292,0.8011565550881549,,,15239.277683079605,12985.430901449781,178.07269906438887,256,0.0007,12,2e03965698dfe824efd0020628d3cc17da37547a,85fba573a7b9f7b2
idea_i170_negative_class_disentangled_puzzle_head_seed42,2026-05-10T17:40:02Z,negative_class_disentangled_puzzle_head,simple_18,base,88355,6170307,12,11,0.8011565550881549,0.8195728702182586,0.7341954022988506,0.7193130630630631,0.7266780432309442,0.8915660321789292,0.8011565550881549,,,14956.535094067214,12320.788998956397,181.81059633009136,256,0.0007,12,2e03965698dfe824efd0020628d3cc17da37547a,67542e16fbcf4c0d
idea_i158_neural_decision_forest_boardnet_seed42,2026-05-10T16:49:53Z,neural_decision_forest_boardnet,simple_18,base,182872,20455192,11,10,0.7999106471123714,0.8125322694203239,0.6792713857505188,0.8293918918918919,0.7468627202433769,0.8933752702512383,0.7999106471123714,,,14880.79044205979,12796.79574751501,182.54968139249831,256,0.0007,12,2e03965698dfe824efd0020628d3cc17da37547a,6fc55aac215953fe
idea_i216_non_puzzle_score_curl_divergence_bottleneck_seed42,2026-05-10T21:32:58Z,non_puzzle_score_curl_divergence_bottleneck,simple_18,base,86043,10870033,12,11,0.7999105439413825,0.8026754283032153,0.6614339790692496,0.8362894144144144,0.7386547308218326,0.8920844201271194,0.7999105439413825,,,15030.609604166777,11880.416789288993,179.45181238278747,256,0.0007,12,2e03965698dfe824efd0020628d3cc17da37547a,183792c57791e98a
idea_i119_tensor_ring_square_interaction_network_seed42,2026-05-10T14:00:12Z,tensor_ring_square_interaction_network,simple_18,base,27598,2806689,12,11,0.7992738711257958,0.8090119690213565,0.6829415310427969,0.7974380630630631,0.735762062471589,0.8916691259291473,0.7992738711257958,,,14895.057671208786,11882.47580337261,182.05853134952486,256,0.0007,12,2e03965698dfe824efd0020628d3cc17da37547a,4f192f1829a1d744
idea_i200_absorbing_threat_markov_network_seed42,2026-05-10T20:10:22Z,absorbing_threat_markov_network,simple_18,base,69495,6219093,13,12,0.7976476082282512,0.8126730814362826,0.6880966767371601,0.8015202702702703,0.7404902789518174,0.8937545031960699,0.7976476082282512,,,15324.96438207288,12208.15648469381,177.72920196224004,256,0.0007,12,2e03965698dfe824efd0020628d3cc17da37547a,2b0f96f81915be10
idea_i128_occupancy_run_length_segment_encoder_seed42,2026-05-10T14:40:44Z,occupancy_run_length_segment_encoder,simple_18,base,114058,11306479,13,12,0.7972424199021159,0.7913165923492138,0.6419265271251602,0.8461430180180181,0.7300218605780908,0.8898454108199461,0.7972424199021159,,,6075.849047723698,5504.519642655967,431.0497818989679,256,0.0007,12,2e03965698dfe824efd0020628d3cc17da37547a,da7b5be2ce588579
idea_i092_parity_syndrome_puzzle_bottleneck_seed42,2026-05-10T11:47:35Z,parity_syndrome_puzzle_bottleneck,simple_18,base,197589,13261337,13,12,0.7959719142093711,0.8006571227411405,0.6689133262386189,0.7963119369369369,0.7270740954951481,0.8861466443645956,0.7959719142093711,,,7982.11579784134,11768.443591860314,304.06857006344944,256,0.0007,12,2e03965698dfe824efd0020628d3cc17da37547a,53b091be9292cd3e
idea_i213_forced_target_funnel_network_seed42,2026-05-10T21:17:21Z,forced_target_funnel_network,simple_18,base,71022,8614073,10,9,0.7940420310922021,0.8148321990143159,0.7171134020618557,0.734375,0.7256415606092218,0.8891124395820368,0.7940420310922021,,,15147.330323061775,13342.5537992248,179.46275060251355,256,0.0007,12,2e03965698dfe824efd0020628d3cc17da37547a,335155c938ca81ae
idea_i171_line_piece_crossbar_network_seed42,2026-05-10T17:45:16Z,line_piece_crossbar_network,simple_18,base,37313,3338593,13,12,0.7934407181703933,0.7933348979112884,0.6558209299642321,0.8001126126126126,0.7208166888592987,0.8846607928654308,0.7934407181703933,,,15298.20648988275,11524.928072805975,178.95621885731816,256,0.0007,12,2e03965698dfe824efd0020628d3cc17da37547a,e3a36677b7a7f8ad
idea_i237_cayley_orthogonal_network_seed42,2026-05-10T23:07:05Z,cayley_orthogonal_network,simple_18,base,21129,1876521,13,12,0.7933489902139145,0.7812250645388407,0.6269090909090909,0.8493806306306306,0.7213820312032997,0.8839292737917834,0.7933489902139145,,,15444.446750433579,12215.166224944742,174.99148355796933,256,0.0007,12,2e03965698dfe824efd0020628d3cc17da37547a,860aa06291272936
idea_i105_slot_attention_role_binding_network_seed42,2026-05-10T12:58:19Z,slot_attention_role_binding_network,simple_18,base,187823,2905469,12,11,0.7928138986390731,0.7932879605726355,0.6503340757238307,0.8220720720720721,0.7261875155433971,0.8844795102298975,0.7928138986390731,,,14911.689067959882,11794.864690702101,182.73349387198687,256,0.0007,12,2e03965698dfe824efd0020628d3cc17da37547a,88552a7e7780ee53
benchmark_bench_nnue_simple18_seed42,2026-05-06T04:33:32Z,stockfish_nnue,simple_18,base,271617,936257,4,3,0.722716049382716,0.7891574747711805,0.6435795954265612,0.8240427927927928,0.722716049382716,0.8815967361849915,0.7896814742153543,,,15614.017930791344,12995.249035243667,210.12876488175243,256,0.001,30,0483a60d4ecec2276251d29ff4f35a2373354212,5def37acc2763af3
idea_i201_neural_clause_resolution_puzzle_network_seed42,2026-05-10T20:15:45Z,neural_clause_resolution_puzzle_network,simple_18,base,91917,6173282,13,12,0.7890412379916018,0.7090823750293358,0.5364734299516908,0.9379222972972973,0.6825445605408728,0.8835949389904657,0.7890412379916018,,,13667.85428453672,11045.569792058146,195.7590063540265,256,0.0007,12,2e03965698dfe824efd0020628d3cc17da37547a,e182cec0d0d09dfc
idea_i103_attention_disagreement_residual_network_seed42,2026-05-10T12:47:52Z,attention_disagreement_residual_network,simple_18,base,37501,2263065,12,11,0.7886461094149592,0.7831494954236095,0.6326073030108904,0.8340371621621622,0.7194899817850637,0.8822083253241271,0.7886461094149592,,,15423.692926864698,13123.86691877935,176.67322652600706,256,0.0007,12,2e03965698dfe824efd0020628d3cc17da37547a,48b25a710d469999
idea_i109_maxout_region_signature_network_seed42,2026-05-10T13:18:51Z,maxout_region_signature_network,simple_18,base,82977,6452385,11,10,0.788357358734847,0.7798169443792538,0.6249611600207147,0.8493806306306306,0.7200906975356525,0.8813591214709533,0.788357358734847,,,15304.849537745513,11324.268699722175,178.44775354117155,256,0.0007,12,2e03965698dfe824efd0020628d3cc17da37547a,cb7be46f1b14eb97
idea_i175_prototype_margin_puzzle_network_seed42,2026-05-10T18:07:45Z,prototype_margin_puzzle_network,simple_18,base,71744,6130944,10,9,0.7881190450341252,0.8072752874911993,0.6778173190984579,0.8043355855855856,0.7356765804042745,0.8851762070984088,0.7881190450341252,,,14915.631242275287,11844.6008029851,182.65202724281698,256,0.0007,12,2e03965698dfe824efd0020628d3cc17da37547a,332e7d8a82fde0cc
idea_i159_vector_quantized_motif_codebook_net_seed42,2026-05-10T16:55:18Z,vector_quantized_motif_codebook_net,simple_18,base,86209,6713313,12,11,0.7880555081877351,0.7946960807322225,0.6519706078824316,0.8243243243243243,0.7280865348750466,0.8847441659275993,0.7880555081877351,,,15049.383767897285,12529.684694058116,181.64911502692848,256,0.0007,12,2e03965698dfe824efd0020628d3cc17da37547a,ab10fd3077053244
idea_i202_piece_liability_gradient_network_seed42,2026-05-10T20:20:56Z,piece_liability_gradient_network,simple_18,base,81623,6163269,13,12,0.7863439609441695,0.7853555503402957,0.8247369771619194,0.45242117117117114,0.5843105172257067,0.8858505317161398,0.7863439609441695,,,14790.876356328237,11927.33609138561,183.10741966590285,256,0.0007,12,2e03965698dfe824efd0020628d3cc17da37547a,705e2b367bdca86e
